File,Transitivity,Lemma,Count,Ratio
GBd-DH_mptf.conllu,intransitive,tuwānistan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,paydāgīhistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,kāmistan,3,0.008670520231213872
GBd-DH_mptf.conllu,intransitive,waštan,3,0.008670520231213872
GBd-DH_mptf.conllu,intransitive,wazīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,ǰumbīhistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,māndan1,6,0.017341040462427744
GBd-DH_mptf.conllu,intransitive,gumēxtan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,taxtan,3,0.008670520231213872
GBd-DH_mptf.conllu,intransitive,waxšīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,bē rustan|rustan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,murdan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,bē widardan|widardan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,fraǰastan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,hambūstan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,māndan2,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,būdan|padīrag būdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,hambāhistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,nišastan,3,0.008670520231213872
GBd-DH_mptf.conllu,intransitive,madan1|ō ōzanišn madan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,āmadan|ō paydāgīh āmadan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,madan1|ō purnāyīh madan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,§,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,haxtan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,ō nazdīkīh šudan|šudan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,bē madan|madan1,1,0.002890173410404624
GBd-TD1_mptf.conllu,transitive,rawāgēnīdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,ānāftan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,ānīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,dānistan,7,0.008985879332477536
GBd-TD1_mptf.conllu,transitive,brēhēnīdan,67,0.08600770218228498
GBd-TD1_mptf.conllu,transitive,dīdan,18,0.023106546854942234
GBd-TD1_mptf.conllu,transitive,kirdan,74,0.09499358151476252
GBd-TD1_mptf.conllu,transitive,kirrēnīdan,12,0.01540436456996149
GBd-TD1_mptf.conllu,transitive,burzīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,dāštan,16,0.02053915275994865
GBd-TD1_mptf.conllu,transitive,guftan,25,0.03209242618741977
GBd-TD1_mptf.conllu,transitive,drāyistan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,padīriftan,14,0.01797175866495507
GBd-TD1_mptf.conllu,transitive,burdan|padist abar burdan|padist burdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,warzīdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,srūdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,nimūdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,dādan,140,0.1797175866495507
GBd-TD1_mptf.conllu,transitive,menīdan,9,0.011553273427471117
GBd-TD1_mptf.conllu,transitive,dādan|frāz dādan,7,0.008985879332477536
GBd-TD1_mptf.conllu,transitive,parwardan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,nibištan,8,0.010269576379974325
GBd-TD1_mptf.conllu,transitive,paywastan,6,0.007702182284980745
GBd-TD1_mptf.conllu,transitive,darrīdan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,paymōxtan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,winnārdan,9,0.011553273427471117
GBd-TD1_mptf.conllu,transitive,zādan,30,0.038510911424903725
GBd-TD1_mptf.conllu,transitive,hangārdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,gumārdan,10,0.012836970474967908
GBd-TD1_mptf.conllu,transitive,nihādan,9,0.011553273427471117
GBd-TD1_mptf.conllu,transitive,widārdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,passāxtan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,framūdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,ēstēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,baxtan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,dawīdan1,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,ōšmurdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,bōsīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,bastan,6,0.007702182284980745
GBd-TD1_mptf.conllu,transitive,xwāstan,11,0.014120667522464698
GBd-TD1_mptf.conllu,transitive,āhixtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tarsīdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,griftan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,abar burdan|burdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,rasēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,hištan,12,0.01540436456996149
GBd-TD1_mptf.conllu,transitive,xwastan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,waxšēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,muštan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,burdan,10,0.012836970474967908
GBd-TD1_mptf.conllu,transitive,agārēnīdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,ayāftan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,gumēxtan,6,0.007702182284980745
GBd-TD1_mptf.conllu,transitive,āhōgēnīdan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,abgandan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,garzīdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,hištan|sālārīh bē hištan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,bištan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,pādīrānīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,gugān kirdan|kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,rawānīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,ōzadan,15,0.019255455712451863
GBd-TD1_mptf.conllu,transitive,rāyēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tazēnīdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,γarrēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,nišāstan,9,0.011553273427471117
GBd-TD1_mptf.conllu,transitive,zandīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kōstan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,stadan,6,0.007702182284980745
GBd-TD1_mptf.conllu,transitive,wārēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,abespurdan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,pālūdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wirāstan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,andar kirdan|kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,spōxtan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,burdan|ō ham burdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,xwārēnīdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,nihādan|nām nihādan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,stōwēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,xwandan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,tāzēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kandan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,abgandan|ō ēk abgandan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,spurdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wispurdan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,taftan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,āwurdan,6,0.007702182284980745
GBd-TD1_mptf.conllu,transitive,xwardan,5,0.006418485237483954
GBd-TD1_mptf.conllu,transitive,pargandan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,xwēšēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,nihuftan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,mēzīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,appurdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kuštan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,abrōxtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,sōzēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wistan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tadan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,widāxtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,zadan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,brīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,ārāstan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,rūdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,dōxtan1,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,burdan|kāmag ō ham burdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,ǰūdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,bē kirdan|kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kirdan|nišāstag kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,windādan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,griftan|pad zanīh griftan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,kirdan|marzišn kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kirdan|nišānīdīg kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,rīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,bōzēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kirdan|pānagīh kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kirdan|nimūd kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kirdan|pādixšāyīh kirdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,afsārdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,murnǰēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tāxtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,kōxšīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tāftan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,āšnūdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wardēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wurrawistan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,āfrīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,pursīdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,kirdan|passox kirdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,wizārdan1,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,rāmēnīdan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,škastan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,šnāyēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,abesīhēnīdan,4,0.005134788189987163
GBd-TD1_mptf.conllu,transitive,paristīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,parwārdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,tarmenīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,winastan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,sāxtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,abaxšānīdan|margīh abaxšānīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wiyābānēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,wišuftan,3,0.0038510911424903724
GBd-TD1_mptf.conllu,transitive,wišādan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,ābādānēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,frēstīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,sōxtan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,§,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,frēftan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,nizārēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,srāyēnīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,zayīdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,bōxtan,2,0.0025673940949935813
GBd-TD1_mptf.conllu,transitive,drūdan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,transitive,yaštan,1,0.0012836970474967907
GBd-TD1_mptf.conllu,intransitive,uzīdan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,gumēxtan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,būdan,103,0.2647814910025707
GBd-TD1_mptf.conllu,intransitive,ēstādan,15,0.038560411311053984
GBd-TD1_mptf.conllu,intransitive,āxistan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,madan1,68,0.17480719794344474
GBd-TD1_mptf.conllu,intransitive,sahistan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,ōbastan,12,0.030848329048843187
GBd-TD1_mptf.conllu,intransitive,hanǰīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,nibastan,3,0.007712082262210797
GBd-TD1_mptf.conllu,intransitive,būdan|frāz būdan,4,0.010282776349614395
GBd-TD1_mptf.conllu,intransitive,dahīhistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,sayistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,dwāristan,18,0.04627249357326478
GBd-TD1_mptf.conllu,intransitive,rustan,11,0.028277634961439587
GBd-TD1_mptf.conllu,intransitive,pādan2,6,0.015424164524421594
GBd-TD1_mptf.conllu,intransitive,rāmīhistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,ǰastan,18,0.04627249357326478
GBd-TD1_mptf.conllu,intransitive,sazistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,āxēzistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,āmadan,20,0.05141388174807198
GBd-TD1_mptf.conllu,intransitive,hambūsīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,hōšīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,šudan,21,0.05398457583547558
GBd-TD1_mptf.conllu,intransitive,widardan,5,0.012853470437017995
GBd-TD1_mptf.conllu,intransitive,pargūdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,zīwistan,4,0.010282776349614395
GBd-TD1_mptf.conllu,intransitive,hamkōxšīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,andar dwāristan|dwāristan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,raftan1,8,0.02056555269922879
GBd-TD1_mptf.conllu,intransitive,tuwānistan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,paydāgīhistan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,kāmistan,3,0.007712082262210797
GBd-TD1_mptf.conllu,intransitive,āmadan|ō paydāgīh madan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,waštan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,ǰumbīhistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,māndan1,7,0.017994858611825194
GBd-TD1_mptf.conllu,intransitive,taxtan,3,0.007712082262210797
GBd-TD1_mptf.conllu,intransitive,waxšīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,bē rustan|rustan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,murdan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,nišastan,6,0.015424164524421594
GBd-TD1_mptf.conllu,intransitive,bē widardan|widardan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,fraǰastan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,andar šudan|šudan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,hambūstan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,wazīdan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,būdan|kardag būdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,wāyīdan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,wizihīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,madan1|ō paydāgīh madan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,būdan|padīrag būdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,hambāhistan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,madan1|ō ōzanišn madan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,āmadan|ō paydāgīh āmadan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,rasīdan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,madan1|ō purnāyīh madan,2,0.005141388174807198
GBd-TD1_mptf.conllu,intransitive,§,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,zādan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,ō nazdīkīh šudan|šudan,1,0.002570694087403599
GBd-TD1_mptf.conllu,intransitive,bē madan|madan1,1,0.002570694087403599
GBd-TD2_mptf.conllu,transitive,rawāgēnīdan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,ānāftan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,ānīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,dānistan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,brēhēnīdan,61,0.08090185676392574
GBd-TD2_mptf.conllu,transitive,dīdan,21,0.027851458885941646
GBd-TD2_mptf.conllu,transitive,kirdan,74,0.09814323607427056
GBd-TD2_mptf.conllu,transitive,kirrēnīdan,10,0.013262599469496022
GBd-TD2_mptf.conllu,transitive,burzīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,dāštan,16,0.021220159151193633
GBd-TD2_mptf.conllu,transitive,guftan,24,0.03183023872679045
GBd-TD2_mptf.conllu,transitive,drāyistan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,padīriftan,16,0.021220159151193633
GBd-TD2_mptf.conllu,transitive,burdan|padist abar burdan|padist burdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,warzīdan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,srūdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,nimūdan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,dādan,133,0.17639257294429708
GBd-TD2_mptf.conllu,transitive,menīdan,9,0.011936339522546418
GBd-TD2_mptf.conllu,transitive,dādan|frāz dādan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,parwardan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,nibištan,8,0.010610079575596816
GBd-TD2_mptf.conllu,transitive,paywastan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,hištan,14,0.01856763925729443
GBd-TD2_mptf.conllu,transitive,paymōxtan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,winnārdan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,zādan,32,0.042440318302387266
GBd-TD2_mptf.conllu,transitive,hangārdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,gumārdan,11,0.014588859416445624
GBd-TD2_mptf.conllu,transitive,nihādan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,widārdan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,passāxtan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,framūdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,ēstēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,griftan|pad kōxšišn frāz griftan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,baxtan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,dawīdan1,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,ōšmurdan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,bōsīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,bastan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,xwāstan,12,0.015915119363395226
GBd-TD2_mptf.conllu,transitive,āhixtan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tarsīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,suftan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,griftan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,abar burdan|burdan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,rasēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,waxšēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,muštan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,burdan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,agārēnīdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,ayāftan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,gumēxtan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,āhōgēnīdan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,garzīdan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,hištan|sālārīh bē hištan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,bištan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,pādīrānīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,rawēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,ōzadan,16,0.021220159151193633
GBd-TD2_mptf.conllu,transitive,āwurdan,8,0.010610079575596816
GBd-TD2_mptf.conllu,transitive,rāyēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tazēnīdan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,tābēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,karrēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,nišāstan,9,0.011936339522546418
GBd-TD2_mptf.conllu,transitive,kištan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,zandīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tāzēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,kōstan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,wārēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,abespurdan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,pālūdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,wirāstan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,andar kirdan|kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,spōxtan,5,0.006631299734748011
GBd-TD2_mptf.conllu,transitive,abgandan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,burdan|ō ham burdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,xwārēnīdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,nihādan|nām nihādan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,stōwēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,xwandan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,kandan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,spurdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,wispurdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,taftan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,xwardan,7,0.009283819628647215
GBd-TD2_mptf.conllu,transitive,pargandan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,xwēšēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,nihuftan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,mēzīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,appurdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,abrōxtan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,sōzēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,wistan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tadan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,widāxtan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,zadan,4,0.005305039787798408
GBd-TD2_mptf.conllu,transitive,brīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,ārāstan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,darrīdan,2,0.002652519893899204
GBd-TD2_mptf.conllu,transitive,rūdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,rēxtan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,burdan|kāmag ō ham burdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,ǰūdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,bē kirdan|kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,kirdan|nišāstag kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,windādan,3,0.003978779840848806
GBd-TD2_mptf.conllu,transitive,kirdan|nišānīdīg kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,rīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,bōzēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,kirdan|pānagīh kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,kirdan|pādixšāyīh kirdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,murnǰēnīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,§,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tāxtan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,kōxšīdan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,tāftan,1,0.001326259946949602
GBd-TD2_mptf.conllu,transitive,āšnūdan,1,0.001326259946949602
